bucket,top_similarity,row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,best_candidate_similarity,runner_up_similarity,similarity_field_was_mislabeled,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
ambiguous,0.62,03010631:IP5,"Porridge, mung bean flour",IP5,17.302999999999997,ORGANIC MUNG BEAN,branded_food,fuzzy,"top two name-search candidates ('ORGANIC MUNG BEAN', 'PRODUCTOS MAYA LIMA BEAN FLOUR') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,03010631:IP6,"Porridge, mung bean flour",IP6,83.08299999999997,ORGANIC MUNG BEAN,branded_food,fuzzy,"top two name-search candidates ('ORGANIC MUNG BEAN', 'PRODUCTOS MAYA LIMA BEAN FLOUR') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,03010631:IP5_A_IP6,"Porridge, mung bean flour",IP5_A_IP6,100.38599999999997,ORGANIC MUNG BEAN,branded_food,fuzzy,"top two name-search candidates ('ORGANIC MUNG BEAN', 'PRODUCTOS MAYA LIMA BEAN FLOUR') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,03010634:PHYTCPP,"Rajmah, red, raw",PHYTCPP,465.0,"Onions, red, raw",foundation_food,fuzzy,"top two name-search candidates ('Onions, red, raw', 'Radishes, red, raw') are too textually similar to the source description (0.62 vs 0.76 similarity) to place confidently",0.76,0.62,YES,,,,,,,,
ambiguous,0.62,03020174:PHYTCPP,"Tofu, prepared with CaSO4, Pete's brand",PHYTCPP,89.0,"Tofu, fried, prepared with calcium sulfate",sr_legacy_food,fuzzy,"top two name-search candidates ('Tofu, fried, prepared with calcium sulfate', 'Tofu, raw, firm, prepared with calcium sulfate') are too textually similar to the source description (0.62 vs 0.59 similarity) to place confidently",0.62,0.59,,,,,,,,,
ambiguous,0.62,03020175:PHYTCPP,"Tofu, prepared with CaSO4, Pete's brand",PHYTCPP,100.0,"Tofu, fried, prepared with calcium sulfate",sr_legacy_food,fuzzy,"top two name-search candidates ('Tofu, fried, prepared with calcium sulfate', 'Tofu, raw, firm, prepared with calcium sulfate') are too textually similar to the source description (0.62 vs 0.59 similarity) to place confidently",0.62,0.59,,,,,,,,,
ambiguous,0.62,03020193:PHYTCPP,"Tofu, soft,  prepared with CaCl2, Mori-Nu brand",PHYTCPP,174.0,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",sr_legacy_food,fuzzy,"top two name-search candidates ('Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)', 'Tofu, hard, prepared with nigari') are too textually similar to the source description (0.62 vs 0.63 similarity) to place confidently",0.63,0.62,YES,,,,,,,,
ambiguous,0.62,03020194:PHYTCPP,"Tofu, soft, prepared with CaCl2, Mori-Nu brand",PHYTCPP,210.0,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",sr_legacy_food,fuzzy,"top two name-search candidates ('Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)', 'Tofu, hard, prepared with nigari') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.64,0.62,YES,,,,,,,,
ambiguous,0.62,04010077:PHYTCPP,"Bottle gourd, leaves, raw",PHYTCPP,3.0,"Grape leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Grape leaves, raw', 'Taro leaves, raw') are too textually similar to the source description (0.62 vs 0.63 similarity) to place confidently",0.63,0.62,YES,,,,,,,,
ambiguous,0.62,04010103:PHYTCPPI,"Cassava, mature leaves, raw",PHYTCPPI,0.0,"Cassava, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cassava, raw', 'Carrots, mature, raw') are too textually similar to the source description (0.62 vs 0.68 similarity) to place confidently",0.68,0.62,YES,,,,,,,,
ambiguous,0.62,04010106:PHYTCPPI,"Cassia, leaves, fresh, raw",PHYTCPPI,80.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Fireweed, leaves, raw') are too textually similar to the source description (0.62 vs 0.60 similarity) to place confidently",0.62,0.6,,,,,,,,,
ambiguous,0.62,04010168:IP5,"Leadtree, raw",IP5,4.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Lentils, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.64,0.62,YES,,,,,,,,
ambiguous,0.62,04010168:IP6,"Leadtree, raw",IP6,23.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Lentils, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.64,0.62,YES,,,,,,,,
ambiguous,0.62,04010168:IP5_A_IP6,"Leadtree, raw",IP5_A_IP6,27.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Lentils, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.64,0.62,YES,,,,,,,,
ambiguous,0.62,04010258:IP6,"Yellow sawah lettuce, leaves, raw",IP6,4.884,"Lettuce, red leaf, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Lettuce, red leaf, raw', 'Lettuce, leaf, red, raw') are too textually similar to the source description (0.62 vs 0.64 similarity) to place confidently",0.64,0.62,YES,,,,,,,,
ambiguous,0.62,04020007:PHYTCPP,"Pumpkin, orange, round, raw",PHYTCPP,19.72,"Pumpkin, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pumpkin, raw', 'Orange peel, raw') are too textually similar to the source description (0.62 vs 0.56 similarity) to place confidently",0.62,0.56,,,,,,,,,
ambiguous,0.62,04020007:IP5,"Pumpkin, orange, round, raw",IP5,2.0,"Pumpkin, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pumpkin, raw', 'Orange peel, raw') are too textually similar to the source description (0.62 vs 0.56 similarity) to place confidently",0.62,0.56,,,,,,,,,
ambiguous,0.62,04020007:IP6,"Pumpkin, orange, round, raw",IP6,3.0,"Pumpkin, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pumpkin, raw', 'Orange peel, raw') are too textually similar to the source description (0.62 vs 0.56 similarity) to place confidently",0.62,0.56,,,,,,,,,
ambiguous,0.62,04020007:IP5_A_IP6,"Pumpkin, orange, round, raw",IP5_A_IP6,5.0,"Pumpkin, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pumpkin, raw', 'Orange peel, raw') are too textually similar to the source description (0.62 vs 0.56 similarity) to place confidently",0.62,0.56,,,,,,,,,
ambiguous,0.62,04030021:IP5,"Cucumber, bitter, boiled",IP5,2.0,"Cucumber, peeled, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cucumber, peeled, raw', 'CUCUMBER SALAD') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,04030021:IP6,"Cucumber, bitter, boiled",IP6,9.0,"Cucumber, peeled, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cucumber, peeled, raw', 'CUCUMBER SALAD') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,04030021:IP5_A_IP6,"Cucumber, bitter, boiled",IP5_A_IP6,11.0,"Cucumber, peeled, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cucumber, peeled, raw', 'CUCUMBER SALAD') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,04030065:PHYTCPPD,"Mushroom, 'Agaricus bisporus', raw",PHYTCPPD,3.220749999999999,"Mushrooms, morel, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Mushrooms, morel, raw', 'Mushrooms, enoki, raw') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,,,,,,,,
ambiguous,0.62,05010028:PHYTCPP,"Musk melon, yellow flesh, raw",PHYTCPP,11.11,"Onions, yellow, raw",foundation_food,fuzzy,"top two name-search candidates ('Onions, yellow, raw', 'Peaches, yellow, raw') are too textually similar to the source description (0.62 vs 0.57 similarity) to place confidently",0.62,0.57,,,,,,,,,
ambiguous,0.62,05020024:PHYTCPP,"Custard apple, raw",PHYTCPP,15.22,"Custard-apple, (bullock's-heart), raw",sr_legacy_food,fuzzy,"top two name-search candidates (""Custard-apple, (bullock's-heart), raw"", 'Rose-apples, raw') are too textually similar to the source description (0.62 vs 0.65 similarity) to place confidently",0.65,0.62,YES,,,,,,,,
ambiguous,0.62,05010005:IP5,"Banana, boiled",IP5,1.0,BANANA CHIPS,branded_food,fuzzy,"top two name-search candidates ('BANANA CHIPS', 'BANANA  MUFFINS') are too textually similar to the source description (0.62 vs 0.55 similarity) to place confidently",0.62,0.55,,,,,,,,,
ambiguous,0.62,05010005:IP6,"Banana, boiled",IP6,3.0,BANANA CHIPS,branded_food,fuzzy,"top two name-search candidates ('BANANA CHIPS', 'BANANA  MUFFINS') are too textually similar to the source description (0.62 vs 0.55 similarity) to place confidently",0.62,0.55,,,,,,,,,
ambiguous,0.62,05010005:IP5_A_IP6,"Banana, boiled",IP5_A_IP6,4.0,BANANA CHIPS,branded_food,fuzzy,"top two name-search candidates ('BANANA CHIPS', 'BANANA  MUFFINS') are too textually similar to the source description (0.62 vs 0.55 similarity) to place confidently",0.62,0.55,,,,,,,,,
ambiguous,0.62,06010054:PHYTCPPI,"Fluted pumpkin, mature seed, raw",PHYTCPPI,24.25332,"Fish, sunfish, pumpkin seed, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Fish, sunfish, pumpkin seed, raw', 'Peas, mature seeds, sprouted, raw') are too textually similar to the source description (0.62 vs 0.58 similarity) to place confidently",0.62,0.58,,PLANT_TO_ANIMAL_SUSPECT,,,,,,,
ambiguous,0.62,06010075:PHYTCPPI,"Guava, seed, dried",PHYTCPPI,251.575422,"Seeds, chia seeds, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, chia seeds, dried', 'Seeds, lotus seeds, dried') are too textually similar to the source description (0.62 vs 0.60 similarity) to place confidently",0.62,0.6,,,,,,,,,
ambiguous,0.62,06010108:PHYT-,"Melon, seed kernel, germinated, sun-dried",PHYT-,264.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, watermelon seed kernels, dried', 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (0.62 vs 0.57 similarity) to place confidently",0.62,0.57,,,,,,,,,
ambiguous,0.62,06010109:PHYT-,"Melon, seed kernel, germinated, sun-dried",PHYT-,354.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, watermelon seed kernels, dried', 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (0.62 vs 0.57 similarity) to place confidently",0.62,0.57,,,,,,,,,
ambiguous,0.62,06010110:PHYT-,"Melon, seed kernel, germinated, sun-dried",PHYT-,308.0,"Seeds, watermelon seed kernels, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, watermelon seed kernels, dried', 'Seeds, sunflower seed kernels, dried') are too textually similar to the source description (0.62 vs 0.57 similarity) to place confidently",0.62,0.57,,,,,,,,,
ambiguous,0.62,15010034:PHYTCPP,"Clove, seed, dried",PHYTCPP,877.243,"Seeds, chia seeds, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, chia seeds, dried', 'Seeds, lotus seeds, dried') are too textually similar to the source description (0.62 vs 0.65 similarity) to place confidently",0.65,0.62,YES,,,,,,,,
ambiguous,0.62,15010038:PHYTCPP,"Coriander, seeds, dried",PHYTCPP,1008.0,"Spices, coriander seed",sr_legacy_food,fuzzy,"top two name-search candidates ('Spices, coriander seed', 'Spices, coriander leaf, dried') are too textually similar to the source description (0.62 vs 0.69 similarity) to place confidently",0.69,0.62,YES,,,,,,,,
ambiguous,0.62,15010079:PHYTCPP,"Poppy seeds, dried",PHYTCPP,1109.0,"Seeds, chia seeds, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, chia seeds, dried', 'Seeds, lotus seeds, dried') are too textually similar to the source description (0.62 vs 0.65 similarity) to place confidently",0.65,0.62,YES,,,,,,,,
ambiguous,0.62,16010025:PHYTCPPD,"Infant flour, balls",PHYTCPPD,68.0,"Flour, barley",foundation_food,fuzzy,"top two name-search candidates ('Flour, barley', 'InfantBrace LLC FLOUR TORTILLAS, FLOUR') are too textually similar to the source description (0.62 vs 0.53 similarity) to place confidently",0.62,0.53,,,,,,,,,
ambiguous,0.61,01020037:IP6,"Corn, LH82xB73, raw",IP6,882.2,"Cornsalad, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cornsalad, raw', 'Corn, sweet, white, raw') are too textually similar to the source description (0.61 vs 0.57 similarity) to place confidently",0.61,0.57,,,,,,,,,
ambiguous,0.61,01020038:IP6,"Corn, LH82xB73, raw",IP6,645.33,"Cornsalad, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cornsalad, raw', 'Corn, sweet, white, raw') are too textually similar to the source description (0.61 vs 0.57 similarity) to place confidently",0.61,0.57,,,,,,,,,
ambiguous,0.61,01060003:PHYTCPPI,"Amaranth, Centenario, grain, extruded",PHYTCPPI,230.0,"Amaranth grain, cooked",sr_legacy_food,fuzzy,"top two name-search candidates ('Amaranth grain, cooked', 'Amaranth grain, uncooked') are too textually similar to the source description (0.61 vs 0.62 similarity) to place confidently",0.62,0.61,YES,,,,,,,,
ambiguous,0.61,02010006:PHYTCPP,"Potato, brown skin, small, raw",PHYTCPP,62.58,"Potatoes, raw, skin",sr_legacy_food,fuzzy,"top two name-search candidates ('Potatoes, raw, skin', 'Potatoes, flesh and skin, raw') are too textually similar to the source description (0.61 vs 0.64 similarity) to place confidently",0.64,0.61,YES,,,,,,,,
ambiguous,0.61,03010324:PHYTCPPI,"Cowpea, IT81D-699, raw",PHYTCPPI,103.8202,"Cowpeas, leafy tips, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cowpeas, leafy tips, raw', 'Cowpeas (blackeyes), immature seeds, raw') are too textually similar to the source description (0.61 vs 0.52 similarity) to place confidently",0.61,0.52,,,,,,,,,
ambiguous,0.61,03010327:PHYTCPP,"Cowpea, IT84E/108, raw",PHYTCPP,723.385,"Cowpeas, leafy tips, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Cowpeas, leafy tips, raw', 'Cowpeas (blackeyes), immature seeds, raw') are too textually similar to the source description (0.61 vs 0.52 similarity) to place confidently",0.61,0.52,,,,,,,,,
ambiguous,0.61,03010532:PHYTCPPI,"Lupin, Bitter, seed, water-soaked, boiled, oven-dried, milled",PHYTCPPI,610.454,"Lupins, mature seeds, cooked, boiled, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Lupins, mature seeds, cooked, boiled, with salt', 'Lupins, mature seeds, cooked, boiled, without salt') are too textually similar to the source description (0.61 vs 0.59 similarity) to place confidently",0.61,0.59,,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.61,03010532:PPI,"Lupin, Bitter, seed, water-soaked, boiled, oven-dried, milled",PPI,172.1498,"Lupins, mature seeds, cooked, boiled, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Lupins, mature seeds, cooked, boiled, with salt', 'Lupins, mature seeds, cooked, boiled, without salt') are too textually similar to the source description (0.61 vs 0.59 similarity) to place confidently",0.61,0.59,,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.61,03010624:PHYT-,Pigeon pea flour,PHYT-,1831.1328,GREEN PIGEON PEAS,branded_food,fuzzy,"top two name-search candidates ('GREEN PIGEON PEAS', 'THE PERU CHEF PEA FLOUR') are too textually similar to the source description (0.61 vs 0.62 similarity) to place confidently",0.62,0.61,YES,,,,,,,,
ambiguous,0.61,03010663:PHYTCPPD,"Rice bean, RBL-6, seeds, light brown, boiled, drained",PHYTCPPD,916.0409999999999,"Lima beans, immature seeds, cooked, boiled, drained, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Lima beans, immature seeds, cooked, boiled, drained, with salt', 'Winged bean, immature seeds, cooked, boiled, drained, with salt') are too textually similar to the source description (0.61 vs 0.62 similarity) to place confidently",0.62,0.61,YES,SPURIOUS_SALT_SUSPECT,,,,,,,
ambiguous,0.61,03020031:PHYTCPPD,"Soybean, Asmara, beginning maturity seed (4 weeks), raw",PHYTCPPD,342.316,"Soybeans, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, mature seeds, raw', 'Winged beans, mature seeds, raw') are too textually similar to the source description (0.61 vs 0.51 similarity) to place confidently",0.61,0.51,,,,,,,,,
ambiguous,0.61,03020032:PHYTCPPD,"Soybean, Asmara, beginning maturity seed (5 weeks), raw",PHYTCPPD,626.5840000000001,"Soybeans, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Soybeans, mature seeds, raw', 'Winged beans, mature seeds, raw') are too textually similar to the source description (0.61 vs 0.51 similarity) to place confidently",0.61,0.51,,,,,,,,,
ambiguous,0.61,04010171:PHYTCPPI,"Lion's tail, leaves, wild, raw",PHYTCPPI,3.0044099999999996,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Winged bean leaves, raw') are too textually similar to the source description (0.61 vs 0.60 similarity) to place confidently",0.61,0.6,,,,,,,,,
ambiguous,0.61,05020029:PHYTCPPD,"Fragrant manjack, wihout seeds, raw",PHYTCPPD,92.3,"Beans, black, mature seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Beans, black, mature seeds, raw', 'Beans, french, mature seeds, raw') are too textually similar to the source description (0.61 vs 0.54 similarity) to place confidently",0.61,0.54,,,,,,,,,
ambiguous,0.61,05020049:PHYTCPPD,"Jujube, wihout seeds, raw",PHYTCPPD,15.8,"Jujube, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Jujube, raw', 'Seeds, lotus seeds, raw') are too textually similar to the source description (0.61 vs 0.67 similarity) to place confidently",0.67,0.61,YES,,,,,,,,
ambiguous,0.61,05020049:PPD,"Jujube, wihout seeds, raw",PPD,4.4,"Jujube, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Jujube, raw', 'Seeds, lotus seeds, raw') are too textually similar to the source description (0.61 vs 0.67 similarity) to place confidently",0.67,0.61,YES,,,,,,,,
