row_identifier,food_description,compound_fraction,value,food_id,fdc_id,approved_fdc_food,data_type,review_verdict,match_scope,reviewer,review_date,review_notes,catalogue_checksum
03010590:PHYTCPPI,"Mung bean, var. Giza-1, seed, whole, raw",PHYTCPPI,523.45,6877,174256,"Mung beans, mature seeds, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Cultivar-specific source, reasonable generic mung-bean category estimate.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03010626:PHYTCPPD,"Pigeon pea, Brown fiofio, water-dehulled",PHYTCPPD,554.3,207747,586732,JOE'S ISLAND DRY BROWN PIGEON PEAS,branded_food,approve,category_estimate,Paul S,16/08/2026,"Good match (brown, dehulled ~ dry).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03010629:PHYT-,"Pigeon pea, steamed, dehulled, soaked, dried",PHYT-,768.7305,80453,408435,"Casablanca MADAME GOUGOUSSE, DRIED PIGEON PEAS",branded_food,approve,category_estimate,Paul S,16/08/2026,"Exact species match (dried pigeon peas); ""steamed"" specific processing not confirmed.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020001:PHYTCPP,Bean curd,PHYTCPP,987.0,74178,400051,"FU-CHUNG FU-CHUNG, BEAN CURD",branded_food,approve,category_estimate,Paul S,16/08/2026,Exact match (bean curd = tofu).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020004:PHYTCPP,"Edamame, shelled, Safeway brand, raw",PHYTCPP,253.0,240361,657146,"Safeway, Inc. EDAMAME SHELLED",branded_food,approve,category_estimate,Paul S,16/08/2026,Exact brand match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020005:PHYTCPP,"Edamame, shelled, Safeway brand, raw",PHYTCPP,243.0,240361,657146,"Safeway, Inc. EDAMAME SHELLED",branded_food,approve,category_estimate,Paul S,16/08/2026,Exact brand match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020012:PHYTCPP,Soybean curd,PHYTCPP,211,1955,169083,"Soybean, curd cheese",sr_legacy_food,replace,category_estimate,Paul S,06/08/2026,,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020013:PHYTCPP,Soybean curd,PHYTCPP,446,1955,169083,"Soybean, curd cheese",sr_legacy_food,replace,category_estimate,Paul S,06/08/2026,,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020014:PHYTCPP,"Soybean curd, chicken flavoured",PHYTCPP,736,1955,169083,"Soybean, curd cheese",sr_legacy_food,replace,category_estimate,Paul S,06/08/2026,,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020016:PHYTCPP,"Soybean curd, Lactonic",PHYTCPP,130,1955,169083,"Soybean, curd cheese",sr_legacy_food,replace,category_estimate,Paul S,06/08/2026,,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020023:PHYTCPPD,"Soybean flour, defatted",PHYTCPPD,1551.0,6896,174275,"Soy flour, defatted",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"""Defatted"" is explicitly stated in the source and matches the candidate -- clean match.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020025:PHYT-,"Soybean flour, roasted",PHYT-,248.0,6895,174274,"Soy flour, full-fat, roasted",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Excellent match.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020027:PHYTCPP,"Soybean protein, textured vegetable, Red Mill brand",PHYTCPP,1879.0,20653,1124109,"Bob's Red Mill Natural Foods, Inc. TEXTURED VEGETABLE PROTEIN",branded_food,approve,category_estimate,Paul S,16/08/2026,Exact brand and product match (textured vegetable protein).,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020034:PHYTCPPD,"Soybean, Asmara, mature seed (6 weeks), raw",PHYTCPPD,965.7,6891,174270,"Soybeans, mature seeds, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Explicitly confirmed mature stage -- matches the candidate.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020039:PHYTCPP,"Soybean, curd slab",PHYTCPP,592.0,1955,169083,"Soybean, curd cheese",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Both are soybean-curd products in comparable unflavored form -- reasonable category estimate.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020041:PHYTCPP,"Soybean, curd slab, soysauce flavoured",PHYTCPP,912.0,152608,510561,HANA FRIED SOYBEAN CURD SEASONED WITH SOY SAUCE,branded_food,approve,category_estimate,Paul S,16/08/2026,"Soy-sauce-flavoured matches the candidate's soy-sauce seasoning reasonably well; ""fried"" not confirmed but this is a much closer match than plain curd.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020057:PHYTCPPD,"Soybean, Mooncake, mature seed (6 weeks), raw",PHYTCPPD,704.12,6891,174270,"Soybeans, mature seeds, raw",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,Explicitly confirmed mature stage -- matches the candidate.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020089:PHYTCPP,"Soymilk, dried",PHYTCPP,1878.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020093:PHYTCPP,"Soymilk, from CX1834 soybeans",PHYTCPP,60.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020098:PHYTCPP,"Soymilk, from NL02 soybeans",PHYTCPP,152.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020099:PHYTCPP,"Soymilk, from NL06 soybeans",PHYTCPP,156.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020100:PHYTCPP,"Soymilk, from NL08 soybeans",PHYTCPP,178.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020101:PHYTCPP,"Soymilk, from NL12 soybeans",PHYTCPP,154.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020102:PHYTCPP,"Soymilk, from NL17 soybeans",PHYTCPP,197.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020103:PHYTCPP,"Soymilk, from NL18 soybeans",PHYTCPP,163.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020104:PHYTCPP,"Soymilk, from NL19 soybeans",PHYTCPP,172.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020105:PHYTCPP,"Soymilk, from NL20 soybeans",PHYTCPP,133.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020106:PHYTCPP,"Soymilk, from Norpro soybeans",PHYTCPP,182.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020107:PHYTCPP,"Soymilk, from Norpro soybeans",PHYTCPP,185.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020108:PHYTCPP,"Soymilk, from Norpro soybeans",PHYTCPP,191.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020127:PHYTCPPD,"Soymilk, JS9650",PHYTCPPD,38.19000000000002,7796,175218,"SILK Plain, soymilk",sr_legacy_food,replace,category_estimate,Paul S,16/08/2026,"Candidate was a flavored variant (Nog/Chai, eggnog/spice-flavored) standing in for a plain scientific soymilk measurement -- replaced with the plain unflavored SILK entry as a better product-type match. Still only a category estimate: this is one of several distinct soybean-cultivar-comparison rows (like review_1's Rice/Sorghum/Amaranth clusters) collapsing onto a single generic branded product, so the cultivar-specific phytate difference is not preserved either way.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020128:PHYTCPPD,"Soymilk, JS9650, from germinated seeds",PHYTCPPD,27.140000000000022,1270734,2527349,ORIGINAL SOYMILK,branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product; germination detail not captured.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020129:PHYTCPPD,"Soymilk, JS9650, from germinated seeds",PHYTCPPD,27.140000000000022,1270734,2527349,ORIGINAL SOYMILK,branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product; germination detail not captured.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020130:PHYTCPPD,"Soymilk, JS9650, from germinated seeds",PHYTCPPD,29.070000000000007,1270734,2527349,ORIGINAL SOYMILK,branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product; germination detail not captured.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020132:PHYTCPP,"Soymilk, powder",PHYTCPP,800.0,7796,175218,"SILK Plain, soymilk",sr_legacy_food,approve,category_estimate,Paul S,16/08/2026,"Already matched to the plain (unflavored) SILK variant, the right call -- only caveat is prep-state (source is powder, candidate is ready-to-drink liquid), no powder-specific FDC entry exists to do better.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020134:PHYTCPP,"Soymilk, Proto soybean 0 months stored (84% RH and 30ºC)",PHYTCPP,149.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,"A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value; that specificity is not preserved, but product category and form are correct (unlike the tofu/raw-bean soymilk mismatches found elsewhere).",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020135:PHYTCPP,"Soymilk, Proto soybean 1 month stored (84% RH and 30ºC)",PHYTCPP,142.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020139:PHYTCPP,"Soymilk, Proto soybean 3 month stored (84% RH and 30ºC)",PHYTCPP,136.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020141:PHYTCPP,"Soymilk, Proto soybean 4 month stored (84% RH and 30ºC)",PHYTCPP,130.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020143:PHYTCPP,"Soymilk, Proto soybean 5 month stored (84% RH and 30ºC)",PHYTCPP,126.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020145:PHYTCPP,"Soymilk, Proto soybean 6 month stored (84% RH and 30ºC)",PHYTCPP,125.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020146:PHYTCPP,"Soymilk, Proto soybean 7 month stored (84% RH and 30ºC)",PHYTCPP,91.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,Same genuine soymilk-product match as the other Proto-soybean storage row above.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020147:PHYTCPP,"Soymilk, Proto soybean 8 month stored (84% RH and 30ºC)",PHYTCPP,83.0,143421,494869,"Wal-Mart Stores, Inc. GREAT VALUE, 8G PROTEIN PER CUP SOYMILK",branded_food,approve,category_estimate,Paul S,16/08/2026,A genuine soymilk product -- reasonable generic-brand stand-in for a cultivar/storage-duration-specific research value.,7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
03020148:PHYTCPP,"Soymilk, Westsoy brand",PHYTCPP,133.0,1431868,2755981,West Soy Organic Unsweetened Soymilk,branded_food,approve,category_estimate,Paul S,16/08/2026,"Brand explicitly stated in source and correctly identified, right product type.",7e7836ad3e41985c306efc62d0c2456f69b4aad225a1ed83a2591f68dec84c86
