row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_relationship,match_confidence,rationale,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
04010180:IP5,"Neem tree, blanched",IP5,3.0,"Nuts, almonds, blanched",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,Neem (Azadirachta indica) vs ALMONDS -- different tree species entirely.,,Paul S,16/08/2026,
04010180:IP5_A_IP6,"Neem tree, blanched",IP5_A_IP6,38.0,"Nuts, almonds, blanched",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,Neem (Azadirachta indica) vs ALMONDS -- different tree species entirely.,,Paul S,16/08/2026,
04010180:IP6,"Neem tree, blanched",IP6,35.0,"Nuts, almonds, blanched",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,Neem (Azadirachta indica) vs ALMONDS -- different tree species entirely.,,Paul S,16/08/2026,
04010199:IP5,"Pennywort, indian, raw",IP5,1.0,"Squash, Indian, raw (Navajo)",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Squash, Indian, raw (Navajo)', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Established pennywort-vs-squash mismatch, coincidental ""Indian"" word.",,Paul S,16/08/2026,
04010199:IP5_A_IP6,"Pennywort, indian, raw",IP5_A_IP6,4.0,"Squash, Indian, raw (Navajo)",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Squash, Indian, raw (Navajo)', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Established pennywort-vs-squash mismatch, coincidental ""Indian"" word.",,Paul S,16/08/2026,
04010199:IP6,"Pennywort, indian, raw",IP6,3.0,"Squash, Indian, raw (Navajo)",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Squash, Indian, raw (Navajo)', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Established pennywort-vs-squash mismatch, coincidental ""Indian"" word.",,Paul S,16/08/2026,
04010206:PHYTCPPI,"Pumpkin, leaves, blanched",PHYTCPPI,10.0,"Pumpkin leaves, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,BLANCHED vs RAW -- prep-state mismatch.,,Paul S,16/08/2026,
04010208:PHYTCPPI,"Pumpkin, leaves, dried",PHYTCPPI,15.0,"Pumpkin leaves, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,DRIED vs RAW -- prep-state mismatch.,,Paul S,16/08/2026,
04010210:PHYTCPPD,"Pumpkin, leaves, water-washed, raw",PHYTCPPD,8.540000000000001,"Pumpkin leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Pumpkin leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Pumpkin leaves, raw",,category_estimate,Paul S,16/08/2026,Washing doesn't meaningfully change composition -- still genuinely raw leaves.
04010219:IP5_A_IP6,"Sesbania, raw",IP5_A_IP6,13.0,"Sesbania flower, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Sesbania flower, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Source doesn't specify plant part; candidate assumes specifically the FLOWER -- unconfirmed part assumption.,,Paul S,16/08/2026,
04010219:IP6,"Sesbania, raw",IP6,12.0,"Sesbania flower, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Sesbania flower, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Source doesn't specify plant part; candidate assumes specifically the FLOWER -- unconfirmed part assumption.,,Paul S,16/08/2026,
04010220:IP5,"Sesbania, yellow, blanched",IP5,2.0,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010220:IP5_A_IP6,"Sesbania, yellow, blanched",IP5_A_IP6,5.0,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010221:IP5,"Sesbania, yellow, boiled",IP5,1.26,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010221:IP5_A_IP6,"Sesbania, yellow, boiled",IP5_A_IP6,4.26,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010221:IP6,"Sesbania, yellow, boiled",IP6,3.0,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010223:IP5,"Sesbania, yellow, stir-fried",IP5,2.58,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010223:IP5_A_IP6,"Sesbania, yellow, stir-fried",IP5_A_IP6,8.58,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010223:IP6,"Sesbania, yellow, stir-fried",IP6,6.0,"Sesbania flower, raw",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Prep state (blanched/boiled/stir-fried) vs candidate's RAW -- prep mismatch, plus the same unconfirmed-plant-part issue.",,Paul S,16/08/2026,
04010228:PHYTCPPD,"Spider plant, raw",PHYTCPPD,8.255477999999997,"Eggplant, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Eggplant, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Spider plant (Cleome/Gynandropsis, a leafy vegetable) is a different species entirely from eggplant.",,Paul S,16/08/2026,
04010230:PHYTCPP,"Spiny amaranth, leaves, green, raw",PHYTCPP,7.4,"Amaranth leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Amaranth leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Amaranth leaves, raw",,category_estimate,Paul S,16/08/2026,"Spiny amaranth (Amaranthus spinosus) is a genuine species within the amaranth genus, leaves-to-leaves -- reasonable category estimate."
04010231:PHYTCPP,"Spiny amaranth, leaves, red and green mixed, raw",PHYTCPP,7.15,"Amaranth leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Amaranth leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Amaranth leaves, raw",,category_estimate,Paul S,16/08/2026,"Spiny amaranth (Amaranthus spinosus) is a genuine species within the amaranth genus, leaves-to-leaves -- reasonable category estimate."
04010232:PHYTCPPD,"Spiny amaranth, wild, tender leaves, raw",PHYTCPPD,163.60923599999998,"Amaranth leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Amaranth leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Amaranth leaves, raw",,category_estimate,Paul S,16/08/2026,"Spiny amaranth (Amaranthus spinosus) is a genuine species within the amaranth genus, leaves-to-leaves -- reasonable category estimate."
04010243:PHYTCPPI,"Taro, leaves, raw",PHYTCPPI,26.27,"Taro leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Taro leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Taro leaves, raw",,category_estimate,Paul S,16/08/2026,"Exact match -- genuinely taro leaves to taro leaves, unlike the garbage-bucket cases elsewhere where unrelated species get matched to this candidate."
04010244:PHYTC-,"Taro, leaves, raw",PHYTC-,35.5,"Taro leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Taro leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Taro leaves, raw",,category_estimate,Paul S,16/08/2026,"Exact match -- genuinely taro leaves to taro leaves, unlike the garbage-bucket cases elsewhere where unrelated species get matched to this candidate."
04010247:IP6,"Water chestnut, leaves, raw",IP6,10.164,"Waterchestnuts, chinese, (matai), raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Waterchestnuts, chinese, (matai), raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,LEAVES vs the candidate's corm/nut -- wrong plant part.,,Paul S,16/08/2026,
04010249:IP6,"Water hyacinth, leaves, raw",IP6,55.50599999999999,"Amaranth leaves, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Amaranth leaves, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Water hyacinth (Eichhornia crassipes, an aquatic plant) is completely unrelated to amaranth -- no evident textual justification, likely a matching-pipeline error.",,Paul S,16/08/2026,
04010250:PHYTC-,"Water spinach, leaves, raw",PHYTC-,27.0,"Spinach, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Spinach, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Established water-spinach-different-species-from-true-spinach pattern.,,Paul S,16/08/2026,
04010251:PHYTC-,"Water spinach, leaves, raw",PHYTC-,25.8,"Spinach, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Spinach, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Established water-spinach-different-species-from-true-spinach pattern.,,Paul S,16/08/2026,
04010252:IP6,"Water spinach, leaves, raw",IP6,84.94199999999998,"Spinach, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Spinach, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,Established water-spinach-different-species-from-true-spinach pattern.,,Paul S,16/08/2026,
04020003:PHYTCPPI,"Carrot, raw",PHYTCPPI,88.2,"Carrots, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Carrots, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Carrots, raw",,category_estimate,Paul S,16/08/2026,Exact match.
04020004:IP6,"Carrot, raw",IP6,15.0,"Carrots, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Carrots, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Carrots, raw",,category_estimate,Paul S,16/08/2026,Exact match.
04030003:PHYTCPP,"Bamboo shoot, tender, raw",PHYTCPP,19.78,"Bamboo shoots, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Bamboo shoots, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Bamboo shoots, raw",,category_estimate,Paul S,16/08/2026,Clean match.
04030013:PHYTCPP,"Capsicum, red, raw",PHYTCPP,17.68,"Cabbage, red, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Cabbage, red, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",reject,,"Capsicum (a pepper) vs CABBAGE -- wrong category entirely, coincidental ""red"" color word.",,Paul S,16/08/2026,
04030014:PHYTCPP,"Celery stalk, raw",PHYTCPP,25.66,"Celery, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Celery, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Celery, raw",,category_estimate,Paul S,16/08/2026,Clean match.
04030019:IP5,"Cowslip creeper, stir-fried",IP5,3.0,"Mushrooms, white, stir-fried",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Cowslip creeper (Telosma cordata, a flowering vine) vs MUSHROOMS -- wrong category entirely, established mismatch pattern.",,Paul S,16/08/2026,
04030019:IP5_A_IP6,"Cowslip creeper, stir-fried",IP5_A_IP6,33.0,"Mushrooms, white, stir-fried",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Cowslip creeper (Telosma cordata, a flowering vine) vs MUSHROOMS -- wrong category entirely, established mismatch pattern.",,Paul S,16/08/2026,
04030019:IP6,"Cowslip creeper, stir-fried",IP6,30.0,"Mushrooms, white, stir-fried",sr_legacy_food,category_proxy,0.65,weak name match (confidence 0.65) taken as a coarse stand-in only,reject,,"Cowslip creeper (Telosma cordata, a flowering vine) vs MUSHROOMS -- wrong category entirely, established mismatch pattern.",,Paul S,16/08/2026,
04030028:PHYTCPP,"Eggplant, Brinjal-10, raw",PHYTCPP,15.03,"Eggplant, raw",sr_legacy_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Eggplant, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Eggplant, raw",,category_estimate,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
04030029:PHYTCPP,"Eggplant, Brinjal-11, raw",PHYTCPP,13.32,"Eggplant, raw",foundation_food,regional_equivalent,0.65,"name match with preparation state 'raw' confirmed present in 'Eggplant, raw', and matching edible-portion basis — not human-verified, so capped below 'exact'",approve,"Eggplant, raw",,category_estimate,Paul S,16/08/2026,"Cultivar-specific ""Brinjal"" breeding line, reasonable generic eggplant category estimate."
