row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_confidence,rationale,auto_flag,review_verdict,approved_fdc_food,rejection_reason,match_scope,reviewer,review_date,review_notes
03010705:PHYTCPPI,"Velvet bean, seed, mature, sun-dried",PHYTCPPI,715.33,"Winged beans, mature seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged beans, mature seeds, raw' [selected], 'Mung beans, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.54; runner-up similarity: 0.52; best candidate similarity: 0.54, held by 'Winged beans, mature seeds, raw') to place confidently",,reject,,"Candidate (""Winged beans, mature seeds, raw"") is a different species/food than the source genus (""Velvet bean"") -- shares only a generic staple-noun word (bean/pea/rice/etc.) with the source, which is not enough to establish a real match. Manually verified against the full cluster of rows sharing this candidate.",,Paul S,16/08/2026,"Manually verified (not caught by the automated word-overlap classifier because genus and candidate share one coincidental generic noun, e.g. ""bean""/""pea""/""rice"", which the classifier deliberately treats as too risky to auto-reject on its own)."
03010708:PHYTCPPI,"Velvet bean, underutilized type, raw",PHYTCPPI,462.85387199999997,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'RED VELVET BROWNIES, RED VELVET') are too textually similar to the source description (selected candidate similarity: 0.52; runner-up similarity: 0.48; best candidate similarity: 0.52, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Candidate (""Winged bean tuber, raw"") is a different species/food than the source genus (""Velvet bean"") -- shares only a generic staple-noun word (bean/pea/rice/etc.) with the source, which is not enough to establish a real match. Manually verified against the full cluster of rows sharing this candidate.",,Paul S,16/08/2026,"Manually verified (not caught by the automated word-overlap classifier because genus and candidate share one coincidental generic noun, e.g. ""bean""/""pea""/""rice"", which the classifier deliberately treats as too risky to auto-reject on its own)."
03010709:PHYTCPPI,"Velvet bean, white coloured seed coat, raw",PHYTCPPI,415.722,"Beans, white, mature seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Beans, white, mature seeds, raw' [selected], 'Beans, small white, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.68; runner-up similarity: 0.63; best candidate similarity: 0.68, held by 'Beans, white, mature seeds, raw') to place confidently",,reject,,"Velvet bean (Mucuna pruriens) is a different species, established pattern.",,Paul S,16/08/2026,
03010710:PHYTCPPD,"Velvet bean, White, dehulled, raw",PHYTCPPD,944.8012,SKIP'S DIP WHITE BEAN DIP,branded_food,0.4,"top two name-search candidates (""SKIP'S DIP WHITE BEAN DIP"" [selected], 'Beans, white, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.31; runner-up similarity: 0.66; best candidate similarity: 0.66, held by 'Beans, white, mature seeds, raw') — note: the selected candidate is NOT the highest-similarity one; 'Beans, white, mature seeds, raw' scored higher to place confidently",,reject,,"Velvet bean (Mucuna pruriens) is a different species, established pattern.",,Paul S,16/08/2026,
03010711:PHYTCPPD,"Velvet bean, White, dehulled, raw",PHYTCPPD,1031.5305,SKIP'S DIP WHITE BEAN DIP,branded_food,0.4,"top two name-search candidates (""SKIP'S DIP WHITE BEAN DIP"" [selected], 'Beans, white, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.31; runner-up similarity: 0.66; best candidate similarity: 0.66, held by 'Beans, white, mature seeds, raw') — note: the selected candidate is NOT the highest-similarity one; 'Beans, white, mature seeds, raw' scored higher to place confidently",,reject,,"Velvet bean (Mucuna pruriens) is a different species, established pattern.",,Paul S,16/08/2026,
03010712:PHYTCPPD,"Velvet bean, White, whole seed, raw",PHYTCPPD,811.7919999999999,"Beans, white, mature seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Beans, white, mature seeds, raw' [selected], 'Beans, small white, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.73; runner-up similarity: 0.67; best candidate similarity: 0.73, held by 'Beans, white, mature seeds, raw') to place confidently",,reject,,Same species mismatch.,,Paul S,16/08/2026,
03010713:PHYTCPPD,"Velvet bean, White, whole seed, raw",PHYTCPPD,1014.4291000000001,"Beans, white, mature seeds, raw",sr_legacy_food,0.65,"top two name-search candidates ('Beans, white, mature seeds, raw' [selected], 'Beans, small white, mature seeds, raw') are too textually similar to the source description (selected candidate similarity: 0.73; runner-up similarity: 0.67; best candidate similarity: 0.73, held by 'Beans, white, mature seeds, raw') to place confidently",,reject,,Same species mismatch.,,Paul S,16/08/2026,
03010714:PHYTCPPI,"Winged bean, 034(b), raw",PHYTCPPI,713.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.78; runner-up similarity: 0.72; best candidate similarity: 0.78, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010715:PHYTCPPI,"Winged bean, 039(a)a, raw",PHYTCPPI,748.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.72; runner-up similarity: 0.75; best candidate similarity: 0.75, held by 'Winged bean leaves, raw') — note: the selected candidate is NOT the highest-similarity one; 'Winged bean leaves, raw' scored higher to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010716:PHYTCPPI,"Winged bean, 042(a), raw",PHYTCPPI,610.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.74; runner-up similarity: 0.77; best candidate similarity: 0.77, held by 'Winged bean leaves, raw') — note: the selected candidate is NOT the highest-similarity one; 'Winged bean leaves, raw' scored higher to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010717:PHYTCPPI,"Winged bean, 044(a), raw",PHYTCPPI,693.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.74; runner-up similarity: 0.77; best candidate similarity: 0.77, held by 'Winged bean leaves, raw') — note: the selected candidate is NOT the highest-similarity one; 'Winged bean leaves, raw' scored higher to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010718:PHYTCPPI,"Winged bean, 046(b)/ba, raw",PHYTCPPI,688.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.73; runner-up similarity: 0.72; best candidate similarity: 0.73, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010719:PHYTCPPI,"Winged bean, 048(a), raw",PHYTCPPI,727.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.74; runner-up similarity: 0.77; best candidate similarity: 0.77, held by 'Winged bean leaves, raw') — note: the selected candidate is NOT the highest-similarity one; 'Winged bean leaves, raw' scored higher to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010720:PHYTCPPI,"Winged bean, 050(a), raw",PHYTCPPI,743.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.74; runner-up similarity: 0.77; best candidate similarity: 0.77, held by 'Winged bean leaves, raw') — note: the selected candidate is NOT the highest-similarity one; 'Winged bean leaves, raw' scored higher to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010721:PHYTCPPI,"Winged bean, 051(b), raw",PHYTCPPI,676.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.78; runner-up similarity: 0.72; best candidate similarity: 0.78, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010722:PHYTCPPI,"Winged bean, 079(c)/b(a), raw",PHYTCPPI,702.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.71; runner-up similarity: 0.69; best candidate similarity: 0.71, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010723:PHYTCPPI,"Winged bean, 157(d), raw",PHYTCPPI,750.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.74; runner-up similarity: 0.72; best candidate similarity: 0.74, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
03010724:PHYTCPPI,"Winged bean, 181(b), raw",PHYTCPPI,752.0,"Winged bean tuber, raw",sr_legacy_food,0.65,"top two name-search candidates ('Winged bean tuber, raw' [selected], 'Winged bean leaves, raw') are too textually similar to the source description (selected candidate similarity: 0.78; runner-up similarity: 0.72; best candidate similarity: 0.78, held by 'Winged bean tuber, raw') to place confidently",,reject,,"Breeding-code format strongly suggests seed/pod research (the typical focus of legume breeding trials), not tuber -- plant part not confirmed by source, and winged bean seed vs tuber phytate profiles differ substantially.",,Paul S,16/08/2026,
