row_identifier,food_description,compound_fraction,value,candidate,candidate_data_type,match_method,rationale,selected_score,unselected_alternative_score,score_gap,suggested_action,generic_candidates_found,generic_candidates_sample,all_candidates_for_genus_count,all_candidates_for_genus_sample,quick_hint,review_verdict,approved_fdc_food,match_scope,rejection_reason,review_notes
05020065:PHYT-,"Quince, PUM, fruit, raw",PHYT-,227.0,"Quinces, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Quinces, raw', 'Chayote, fruit, raw') are too textually similar to the source description (0.63 vs 0.67 similarity) to place confidently",0.63,0.67,0.04,OPEN — needs review,1,"Quinces, raw (sr_legacy_food)",19,"FOOD INTERNATIONAL NZ LIMITED Yolo Spanish Quince Fruit Jelly 140g | GS1 Mexico QUINCE FRUIT CANDY | GS1 Mexico QUINCE FRUIT CANDY | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Kid Vids Educational Entertainment QUINCE ENERGY BAR | Kid Vids Educational Entertainment QUINCE ENERGY BAR",genus word appears in rationale text — worth checking the unselected alternative directly,approve,,,,Selected already correct; only real candidate exists.
05020066:PHYT-,"Quince, ZM6, fruit, raw",PHYT-,265.0,"Quinces, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Quinces, raw', 'Chayote, fruit, raw') are too textually similar to the source description (0.63 vs 0.67 similarity) to place confidently",0.63,0.67,0.04,OPEN — needs review,1,"Quinces, raw (sr_legacy_food)",19,"FOOD INTERNATIONAL NZ LIMITED Yolo Spanish Quince Fruit Jelly 140g | GS1 Mexico QUINCE FRUIT CANDY | GS1 Mexico QUINCE FRUIT CANDY | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Kid Vids Educational Entertainment QUINCE ENERGY BAR | Kid Vids Educational Entertainment QUINCE ENERGY BAR",genus word appears in rationale text — worth checking the unselected alternative directly,approve,,,,Selected already correct; only real candidate exists.
05020067:PHYT-,"Quince, ZM9, fruit, raw",PHYT-,546.0,"Quinces, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Quinces, raw', 'Chayote, fruit, raw') are too textually similar to the source description (0.63 vs 0.67 similarity) to place confidently",0.63,0.67,0.04,OPEN — needs review,1,"Quinces, raw (sr_legacy_food)",19,"FOOD INTERNATIONAL NZ LIMITED Yolo Spanish Quince Fruit Jelly 140g | GS1 Mexico QUINCE FRUIT CANDY | GS1 Mexico QUINCE FRUIT CANDY | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Henry Gonsalves Company MARMELADA EXTRA QUINCE JAM, MARMELADA EXTRA | Kid Vids Educational Entertainment QUINCE ENERGY BAR | Kid Vids Educational Entertainment QUINCE ENERGY BAR",genus word appears in rationale text — worth checking the unselected alternative directly,approve,,,,Selected already correct; only real candidate exists.
05020069:PHYTCPP,"Sapota, raw",PHYTCPP,8.32,"Sapote, mamey, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Sapote, mamey, raw', 'Sapodilla, raw') are too textually similar to the source description (0.76 vs 0.80 similarity) to place confidently",0.76,0.8,0.04,OPEN — needs review,0,,0,,,replace,"Sapodilla, raw",category_estimate,,"'Sapota' commonly refers to sapodilla, not mamey sapote (different fruit)."
06010020:PHYTCPP,"Arecanut, fresh, raw",PHYTCPP,414.0,"Egg, yolk, raw, fresh",sr_legacy_food,fuzzy,"top two name-search candidates ('Egg, yolk, raw, fresh', 'FRESH LOCK RAW ALMONDS') are too textually similar to the source description (0.39 vs 0.43 similarity) to place confidently",0.39,0.43,0.04,OPEN — needs review,0,,0,,,reject,,,,
06010022:PHYTCPPD,"Baobab, seed, raw",PHYTCPPD,73.0,"Seeds, lotus seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, lotus seeds, raw', 'Pawpaw, peeled, seeded, raw') are too textually similar to the source description (0.55 vs 0.59 similarity) to place confidently",0.55,0.59,0.04,OPEN — needs review,1,Baobab powder (sr_legacy_food),30,"72 Chocolate LLC DARK CHOCOLATE PEACH MANGO BAOBAB BITES, DARK CHOCOLATE PEACH MANGO | 72 Chocolate LLC DARK CHOCOLATE PEACH MANGO BAOBAB BITES, DARK CHOCOLATE PEACH MANGO | 72 Chocolate LLC POMEGRANATE 72% DARK CHOCOLATE BAOBAB BITES, POMEGRANATE | 8th Avenue Food & Provisions, Inc. PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT, BAOBAB COCONUT | 8th Avenue Food & Provisions, Inc. PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT, BAOBAB COCONUT | Attune Foods, LLC PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT | Attune Foods, LLC PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT | Attune Foods, LLC PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT",,replace,Baobab powder,category_estimate,,"Seed vs powder form gap, but closer than lotus seeds."
06010023:PHYTCPPD,"Baobab, seed, raw",PHYTCPPD,73.0,"Seeds, lotus seeds, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Seeds, lotus seeds, raw', 'Pawpaw, peeled, seeded, raw') are too textually similar to the source description (0.55 vs 0.59 similarity) to place confidently",0.55,0.59,0.04,OPEN — needs review,1,Baobab powder (sr_legacy_food),30,"72 Chocolate LLC DARK CHOCOLATE PEACH MANGO BAOBAB BITES, DARK CHOCOLATE PEACH MANGO | 72 Chocolate LLC DARK CHOCOLATE PEACH MANGO BAOBAB BITES, DARK CHOCOLATE PEACH MANGO | 72 Chocolate LLC POMEGRANATE 72% DARK CHOCOLATE BAOBAB BITES, POMEGRANATE | 8th Avenue Food & Provisions, Inc. PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT, BAOBAB COCONUT | 8th Avenue Food & Provisions, Inc. PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT, BAOBAB COCONUT | Attune Foods, LLC PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT | Attune Foods, LLC PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT | Attune Foods, LLC PEACE CEREAL, ORGANIC CLUSTERS & FLAKES, BAOBAB COCONUT",,replace,Baobab powder,category_estimate,,"Seed vs powder form gap, but closer than lotus seeds."
06010074:PHYTCPPI,"Groundnut, mature, raw",PHYTCPPI,860.0,"Turkey, Ground, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Turkey, Ground, raw', 'Emu, ground, raw') are too textually similar to the source description (0.54 vs 0.58 similarity) to place confidently",0.54,0.58,0.04,OPEN — needs review,0,,1,"PAC GROUP INVESTMENTS, LLC GROUNDNUT STEW WITH CHICKEN, GROUNDNUT WITH CHICKEN",,replace,"Peanuts, raw",category_estimate,,'Groundnut' is a common name for peanut; turkey/emu candidates were pure word-collision.
06010142:IP6,"Peanut, seed, red, dried",IP6,458.367,"Pepeao, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Pepeao, dried', 'Seeds, chia seeds, dried') are too textually similar to the source description (0.54 vs 0.58 similarity) to place confidently",0.54,0.58,0.04,OPEN — needs review,20,"Archway Home Style Cookies, Peanut Butter (sr_legacy_food) | Beverages, Meal supplement drink, canned, peanut flavor (sr_legacy_food) | Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate (sr_legacy_food) | Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies (sr_legacy_food) | Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies (sr_legacy_food)",30,"1AND8 INC PB&P PEANUT BUTTERY ICE CREAM WITH CHOCOLATEY COVERED PRETZEL PIECES & PEANUT BUTTER SWIRL, PB&P | 1AND8 INC PB&P PEANUT BUTTERY ICE CREAM WITH CHOCOLATEY COVERED PRETZEL PIECES & PEANUT BUTTER SWIRL, PB&P | 1st Phorm PEANUT BUTTER LOVER LEVEL-1 HIGH QUALITY PROTEIN BAR, PEANUT BUTTER LOVER | 5280 CHOCOLATE CARAMEL PEANUT BOULDERS, ASSORTED | 7 DAYS PEANUT BUTTER CREME & CHOCOLATE SOFT CROISSANT, PEANUT BUTTER CREME & CHOCOLATE | 7 DAYS PEANUT BUTTER CREME & JELLY SOFT CROISSANT, PEANUT BUTTER CREME & JELLY | 7 DAYS PEANUT BUTTER CREME & JELLY SOFT CROISSANT, PEANUT BUTTER CREME & JELLY | 7 DAYS SOFT CROISSANT, PEANUT BUTTER CREME & CHOCOLATE",,replace,"Peanuts, spanish, raw",category_estimate,,Red testa often indicates Spanish/Valencia type.
13030015:PHYTCPPD,"Roselle, Red Calyces, dried",PHYTCPPD,295.68,"Spices, rosemary, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Spices, rosemary, dried', 'Roselle, raw') are too textually similar to the source description (0.52 vs 0.56 similarity) to place confidently",0.52,0.56,0.04,OPEN — needs review,1,"Roselle, raw (sr_legacy_food)",1,"Roselle, raw",genus word appears in rationale text — worth checking the unselected alternative directly,replace,"Roselle, raw",category_estimate,,
14010003:PHYTCPPD,"Biscuit, muesli biscuit",PHYTCPPD,493.0,"KFC, biscuit",sr_legacy_food,fuzzy,"top two name-search candidates ('KFC, biscuit', 'SLIM BISCUITS') are too textually similar to the source description (0.57 vs 0.61 similarity) to place confidently",0.57,0.61,0.04,OPEN — needs review,20,"Babyfood, Baby MUM MUM Rice Biscuits (sr_legacy_food) | Babyfood, GERBER, GRADUATES Lil Biscuits Vanilla Wheat (sr_legacy_food) | Biscuits, mixed grain, refrigerated dough (sr_legacy_food) | Biscuits, plain or buttermilk, dry mix (sr_legacy_food) | Biscuits, plain or buttermilk, dry mix, prepared (sr_legacy_food)",30,"""OLD FOLKS"" 12 COUNTRY SAUSAGE & BUTTERMILK BISCUITS | ""OLD PURNELL'S FOLKS"" COUNTRY SAUSAGE & BISCUITS | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 4BIG AZ BISCUIT SANDWICH | 7-Eleven, Inc. CHOCOALTE CAKE CHICKEN & BISCUITS, CHOCOLATE",genus word appears in rationale text — worth checking the unselected alternative directly,reject,,,,
14010004:PHYTCPPD,"Biscuit, oat and apple",PHYTCPPD,406.0,"Love and Quiches APPLE OAT BAR, APPLE OAT",branded_food,fuzzy,"top two name-search candidates ('Love and Quiches APPLE OAT BAR, APPLE OAT', 'NESTLE BISCUIT') are too textually similar to the source description (0.35 vs 0.39 similarity) to place confidently",0.35,0.39,0.04,OPEN — needs review,20,"Babyfood, Baby MUM MUM Rice Biscuits (sr_legacy_food) | Babyfood, GERBER, GRADUATES Lil Biscuits Vanilla Wheat (sr_legacy_food) | Biscuits, mixed grain, refrigerated dough (sr_legacy_food) | Biscuits, plain or buttermilk, dry mix (sr_legacy_food) | Biscuits, plain or buttermilk, dry mix, prepared (sr_legacy_food)",30,"""OLD FOLKS"" 12 COUNTRY SAUSAGE & BUTTERMILK BISCUITS | ""OLD PURNELL'S FOLKS"" COUNTRY SAUSAGE & BISCUITS | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 1-2-3 Gluten Free, Inc. 1-2-3 GLUTEN FREE, SOUTHERN GLORY, BISCUITS BAKING MIX | 4BIG AZ BISCUIT SANDWICH | 7-Eleven, Inc. CHOCOALTE CAKE CHICKEN & BISCUITS, CHOCOLATE",genus word appears in rationale text — worth checking the unselected alternative directly,reject,,,,
15010066:IP6,"Lalot pepper, leaves, raw",IP6,13.596000000000002,"Pumpkin leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Pumpkin leaves, raw', 'Taro leaves, raw') are too textually similar to the source description (0.64 vs 0.68 similarity) to place confidently",0.64,0.68,0.04,OPEN — needs review,0,,0,,,reject,,,,
15010068:PHYTCPP,"Mango ginger, raw",PHYTCPP,15.52,"Ginger root, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Ginger root, raw', 'Mangos, raw') are too textually similar to the source description (0.67 vs 0.71 similarity) to place confidently",0.67,0.71,0.04,OPEN — needs review,0,,20,"Georgia Peach Products, Inc. MATT'S MUNCHIES, THE PREMIUM FRUIT SNACK, MANGO GINGER | Georgia Peach Products, Inc. MATT'S MUNCHIES, THE PREMIUM FRUIT SNACK, MANGO GINGER | Georgia Peach Products, Inc. MATT'S MUNCHIES, THE PREMIUM FRUIT SNACK, MANGO GINGER | Georgia Peach Products, Inc. MATT'S MUNCHIES, THE PREMIUM FRUIT SNACK, MANGO GINGER | PRIYA MANGO GINGER PICKLE | Sweet Mouthful Specialty Foods MANGO GINGER BBQ | Sweet Mouthful Specialty Foods MANGO GINGER BBQ | Sweet Mouthful Specialty Foods MANGO GINGER BBQ",,reject,,,Curcuma amada is neither mango nor ginger - false-friend name.,
15010077:PHYTCPP,"Pepper, Alligator, small variety, seed, dried",PHYTCPP,2044.953,"Peppers, ancho, dried",sr_legacy_food,fuzzy,"top two name-search candidates ('Peppers, ancho, dried', 'Peppers, pasilla, dried') are too textually similar to the source description (0.52 vs 0.56 similarity) to place confidently",0.52,0.56,0.04,OPEN — needs review,20,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, contains caffeine (sr_legacy_food) | Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine (sr_legacy_food) | Beverages, carbonated, low calorie, other than cola or pepper,  without caffeine (sr_legacy_food) | Beverages, carbonated, low calorie, other than cola or pepper, with aspartame, contains caffeine (sr_legacy_food) | Candies, YORK Peppermint Pattie (sr_legacy_food)",30,"""""PODRAVKA"""" d.d. MEAL MIXTURE FOR BAKED STUFFED PEPPERS | """"PODRAVKA"""" d.d. MEAL MIXTURE FOR BAKED STUFFED PEPPERS | """"PODRAVKA"""" d.d. MEAL MIXTURE FOR BAKED STUFFED PEPPERS | ""PODRAVKA"" d.d. MEAL MIXTURE FOR BAKED STUFFED PEPPERS | (S.M.G.) Shoals Music Group ORGANIC HUMMUS, ROASTED RED PEPPER | (S.M.G.) Shoals Music Group ORGANIC HUMMUS, ROASTED RED PEPPER | (S.M.G.) Shoals Music Group ORGANIC HUMMUS, ROASTED RED PEPPER | 0021696000006 Italian Grinder, Pepperoni, Salami and Ham with Cheese Sub",genus word appears in rationale text — worth checking the unselected alternative directly,reject,,,Alligator pepper (Aframomum melegueta) is a different genus from Capsicum peppers.,
15010082:IP5,"Siamese cassia, leaves, raw",IP5,4.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.60 vs 0.64 similarity) to place confidently",0.6,0.64,0.04,OPEN — needs review,0,,0,,,reject,,,,
15010082:IP6,"Siamese cassia, leaves, raw",IP6,25.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.60 vs 0.64 similarity) to place confidently",0.6,0.64,0.04,OPEN — needs review,0,,0,,,reject,,,,
15010082:IP5_A_IP6,"Siamese cassia, leaves, raw",IP5_A_IP6,29.0,"Taro leaves, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Taro leaves, raw', 'Grape leaves, raw') are too textually similar to the source description (0.60 vs 0.64 similarity) to place confidently",0.6,0.64,0.04,OPEN — needs review,0,,0,,,reject,,,,
16010005:PHYTCPP,"Baby food, commercially produced (brown rice, vegetables)",PHYTCPP,82.0,"Babyfood, vegetable and brown rice, strained",sr_legacy_food,fuzzy,"top two name-search candidates ('Babyfood, vegetable and brown rice, strained', 'Goya Foods, Inc. INSTANT BROWN RICE WITH VEGETABLES') are too textually similar to the source description (0.57 vs 0.61 similarity) to place confidently",0.57,0.61,0.04,OPEN — needs review,0,,30,"Beech-Nut Nutrition Corp. BANANA FRUITY OAT BARS BABY FOOD, BANANA | Beech-Nut Nutrition Corp. BANANA FRUITY OAT BARS BABY FOOD, BANANA | Beech-Nut Nutrition Corp. BANANA FRUITY OAT BARS BABY FOOD, BANANA | Before Brands, Inc. COCOA CHIP OAT CRACKERS BABY FOOD, COCOA CHIP | CAMPBELL SOUP COMPANY PLUM BABY BABY FOOD APPLE BLACKBERRY | CAMPBELL SOUP COMPANY PLUM BABY BABY FOOD APPLE BLACKBERRY | CAMPBELL SOUP COMPANY PLUM BABY BABY FOOD APPLE BLACKBERRY | CAMPBELL SOUP COMPANY PLUM BABY BABY FOOD APPLE CAULIFLOWER LEEK",,approve,,,,Genuine correct match - real babyfood entry for this exact combination.
19020013:PHYTCPPI,"Cowpea stew, mashed with cornpaste",PHYTCPPI,1.6198,"Squash, winter, acorn, cooked, boiled, mashed, with salt",sr_legacy_food,fuzzy,"top two name-search candidates ('Squash, winter, acorn, cooked, boiled, mashed, with salt', 'ROASTED WITH SEA SALT CASHEWS') are too textually similar to the source description (0.47 vs 0.51 similarity) to place confidently",0.47,0.51,0.04,OPEN — needs review,0,,0,,,reject,,,Composite dish.,
01010075:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,273.18,"Wild rice, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Wild rice, raw', 'Wild rice, dry, raw') are too textually similar to the source description (0.49 vs 0.52 similarity) to place confidently",0.49,0.52,0.03,OPEN — needs review,20,"Alcoholic beverage, rice (sake) (sr_legacy_food) | Babyfood, Baby MUM MUM Rice Biscuits (sr_legacy_food) | Babyfood, cereal, brown rice, dry, instant (sr_legacy_food) | Babyfood, cereal, rice with pears and apple, dry, instant fortified (sr_legacy_food) | Babyfood, cereal, rice, dry fortified (sr_legacy_food)",30,"""SLAP YA MAMA"" CAJUN RED BEANS & RICE | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | 100 DELIGHTS RICE STUFFED GRAPE LEAVES, RICE STUFFED GRAPE | 1001 DELIGHTS ZUCCHINI STUFFED WITH RICE, ZUCCHINI",genus word appears in rationale text — worth checking the unselected alternative directly,reject,,,No plain generic surfaced; lacks color qualifier to anchor a match.,
01010076:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,197.12,"Wild rice, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Wild rice, raw', 'Wild rice, dry, raw') are too textually similar to the source description (0.49 vs 0.52 similarity) to place confidently",0.49,0.52,0.03,OPEN — needs review,20,"Alcoholic beverage, rice (sake) (sr_legacy_food) | Babyfood, Baby MUM MUM Rice Biscuits (sr_legacy_food) | Babyfood, cereal, brown rice, dry, instant (sr_legacy_food) | Babyfood, cereal, rice with pears and apple, dry, instant fortified (sr_legacy_food) | Babyfood, cereal, rice, dry fortified (sr_legacy_food)",30,"""SLAP YA MAMA"" CAJUN RED BEANS & RICE | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | 100 DELIGHTS RICE STUFFED GRAPE LEAVES, RICE STUFFED GRAPE | 1001 DELIGHTS ZUCCHINI STUFFED WITH RICE, ZUCCHINI",genus word appears in rationale text — worth checking the unselected alternative directly,reject,,,No plain generic surfaced; lacks color qualifier to anchor a match.,
01010077:PHYTCPPD,"Rice, Bg 352/Bg300, raw",PHYTCPPD,183.57,"Wild rice, raw",sr_legacy_food,fuzzy,"top two name-search candidates ('Wild rice, raw', 'Wild rice, dry, raw') are too textually similar to the source description (0.49 vs 0.52 similarity) to place confidently",0.49,0.52,0.03,OPEN — needs review,20,"Alcoholic beverage, rice (sake) (sr_legacy_food) | Babyfood, Baby MUM MUM Rice Biscuits (sr_legacy_food) | Babyfood, cereal, brown rice, dry, instant (sr_legacy_food) | Babyfood, cereal, rice with pears and apple, dry, instant fortified (sr_legacy_food) | Babyfood, cereal, rice, dry fortified (sr_legacy_food)",30,"""SLAP YA MAMA"" CAJUN RED BEANS & RICE | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | (S.M.G.) Shoals Music Group RICE CRISP CEREAL, RICE CRISP | 100 DELIGHTS RICE STUFFED GRAPE LEAVES, RICE STUFFED GRAPE | 1001 DELIGHTS ZUCCHINI STUFFED WITH RICE, ZUCCHINI",genus word appears in rationale text — worth checking the unselected alternative directly,reject,,,No plain generic surfaced; lacks color qualifier to anchor a match.,
